"Date","T90p","T10p","Rx5day","CDD","W90p","Sea","IACI"
"1964-06",0.785024751549715,-0.762185981563985,-0.403421243397408,0.23905713734162,0.257842014815374,1.52908588750096,0.528295754895707
"1964-07",-0.0249753453540301,-0.793886116271625,-0.00830972502515089,0.38603620912476,-0.677800456639479,-1.75514266423075,-0.214384310975505
"1964-08",0.153950840208366,-0.315436965213573,-0.322656408890159,0.5330152809079,1.42365527177975,-0.365207289421276,0.289699109966358
"1964-09",2.66572801449814,-0.73531395394901,-0.67346163569798,0.67999435269144,-0.220486818703596,-0.516051417038989,0.445172741616338
"1964-10",0.0126795637030073,-0.354322620943526,-1.03031845836189,0.82697342447458,0.985926973099925,-1.15939827937956,-0.00163569258673428
"1964-11",-0.522335654419572,0.307787076587887,0.643514511056063,0.97395249625772,0.124865519057354,-1.15866732647756,-0.0410762551856464
"1964-12",-0.762322840703906,0.780776976410757,0.102188612666273,1.12093156804126,-0.151904245224534,-0.0420369867756926,-0.0856534780678927
"1965-01",-0.505314564132132,0.491351113879016,-0.0883433645091774,0.965306668506171,-0.374123093847226,-0.33875374212367,-0.138763201664175
"1965-02",-0.548975085626868,1.3344461468441,1.26457127130976,0.809681768971082,-0.0281022846513881,-0.473284919458122,-0.0517592327166058
"1965-03",0.39181371793283,0.718040763777251,1.61972676479342,0.654056869435569,0.610478757622511,-0.797055474928893,0.293496645179698
"1965-04",1.44221743269623,-0.805192114623117,-1.54699392102871,0.498431969900479,-1.20259622282074,-1.85888346288147,-0.310438681585182
"1965-05",2.3568021166156,-0.816458871431491,-1.11029103173983,0.34280707036539,-0.730817602648529,-1.30428170047856,0.0617796205909268
"1965-06",2.747586630424,-0.508123987709323,0.180142921725994,0.187182170829877,-0.55639592670686,-1.36377930506839,0.283810079818991
"1965-07",-0.961550796130158,0.371055467387825,-0.721648974460154,0.0315572712947878,-1.41721913660982,-0.902058020950289,-0.723662520707243
"1965-08",-0.164568139533081,0.128146267118014,-0.36566708761748,-0.124067628240301,-0.169988689167731,-1.87781957023327,-0.471709563651646
"1965-09",-0.799256406426653,1.43446492655626,2.8197600659455,-0.279692527775815,-0.53546798828016,0.291681235717689,0.0104265754373822
"1965-10",-0.367707347387214,0.0598207022372186,1.14993655846439,-0.435317427310904,-0.570799826531535,1.38832405428891,0.184102551547738
"1965-11",-0.661008837008839,-0.287929845840282,-0.663329000376262,-0.590942326845993,0.124865519057354,0.610457149388263,-0.148671274990866
"1965-12",-0.270501653152999,-0.407361900736047,-0.456191652583418,-0.746567226381507,-0.980472855540177,-0.693846444646076,-0.456702988594688
"1966-01",2.23628573062731,-1.06941124785433,-0.352195324226436,-0.625525637854215,-0.0340111903497478,0.704329628051843,0.499715742350514
"1966-02",2.06090646899267,-0.847483026695823,1.9764349589948,-0.504484049326924,-0.0281022846513881,2.35625857276764,1.11808278224544
"1966-03",-0.161335060325283,-0.83447980655194,-1.14431860230149,-0.383442460799302,0.920891685227178,-1.10513439982708,-0.173143171912339
"1966-04",1.03973814915309,-0.968406732452127,0.290035018758764,-0.26240087227201,-0.426727691968649,-0.00940413218996252,0.266607867322227
"1966-05",0.806797351893706,-0.538120619807119,-0.872108770605067,-0.141359283744719,2.25889077182273,-0.716515268932434,0.312304236706889
"1966-06",0.785024751549715,-0.635154984636654,-0.57312794915246,-0.0203176952170973,0.257842014815374,-0.278954857854882,0.134270208129551
"1966-07",-0.774235705974933,1.14768318982746,-0.860660635464712,0.100723893310194,-0.308091116654308,0.851504856903999,-0.356406982951203
"1966-08",0.153950840208366,-0.167575887769711,-0.326195127957219,0.221765481837486,-1.12617506573622,0.411539557482179,-0.0829230710659491
"1966-09",-0.660657029589661,-0.494227411670646,0.161675180438302,0.342807070365107,-0.220486818703596,0.964791779681588,0.180392932310398
"1966-10",-0.748094258477434,1.57834622056662,-0.191178956793878,0.463848658892399,-1.34916322634727,0.96739601655238,-0.405922997790069
"1966-11",-0.799682019598106,3.13744245812169,0.28311880414106,0.58489024741969,-0.99892415245883,0.0371297729502663,-0.671818300944601
"1966-12",-0.639367543816179,-0.0678936501226746,-0.916568677655943,0.705931835947312,-0.566188550382355,-0.79303484040896,-0.356889021032242
"1967-01",-0.827855775280302,0.144515033493828,-0.609485319313958,0.619473558427818,-0.714234997344705,-0.353654933126177,-0.338378750021859
"1967-02",-0.241930196848099,-0.665655595567496,-0.281376592437071,0.533015280908324,-0.0281022846513881,0.00112955828032862,0.108065226803265
"1967-03",0.253526523368302,-0.640414735260792,-0.782594769552316,0.446557003388594,0.920891685227178,-1.48430846124023,-0.000918880591279943
"1967-04",-0.570178985019438,0.663739445837974,-0.58302461541627,0.360098725869101,1.12500936973553,0.0846371897096057,-0.0411996268265743
"1967-05",-0.147051734089,-0.398951493994933,-0.566076846732998,0.273640448349607,-1.06300742203422,0.906839637242589,-0.0327840705448491
"1967-06",-1.01399030408505,-0.381092990781992,1.24241465375643,0.187182170829877,1.47919892709872,-1.05382946300739,0.203678162562431
"1967-07",0.536969925111647,-0.017258393831992,-0.818932087176033,0.100723893310383,-1.41721913660982,-0.80727083836357,-0.3980783083159
"1967-08",-0.164568139533081,-0.463298042657436,-0.347468713727109,0.014265615790889,-0.488717481357226,-0.0790373984568453,-0.100371345770989
"1967-09",-0.522057652752669,0.349575486303628,-0.306391555481759,-0.0721926617288408,-0.220486818703596,-0.426303344510469,-0.316167919913493
"1967-10",-0.24091171035714,-0.63041816973069,1.10718434621283,-0.158650939248335,-0.18161812662367,-0.0738470241642966,0.180429119258347
"1967-11",-0.522335654419572,0.456716307194929,-0.483168806488426,-0.245109216767829,0.124865519057354,0.381126198813064,-0.200223044500056
"1967-12",-0.639367543816179,2.13864997886425,-1.16008905776503,-0.331567494287558,-1.394757160698,-0.750525527939152,-1.06915946056169
"1968-01",-0.666585169706217,1.0116052344568,-1.17571023165256,-0.30563001103171,-0.374123093847226,-1.18812162926659,-0.786962561660184
"1968-02",-0.411334273415695,-0.151522859273606,1.17393564254791,-0.279692527775862,-1.77445854513051,0.712751274888004,-0.0712125949354239
"1968-03",-0.576196644018868,0.329910621194953,1.75994447066319,-0.253755044519943,-0.320760025191489,0.00868940557405427,0.0480019235519979
"1968-04",-0.771418626791005,0.174095592350944,1.14320374206568,-0.227817561264095,0.34914083888344,0.554843799207447,0.145642766625088
"1968-05",-0.147051734089,-0.259782368182747,-0.371822770422924,-0.201880078008247,-0.066437963877139,-0.268693225849669,-0.132683900677372
"1968-06",0.294384281831143,-0.127030996927331,-0.418569664053742,-0.175942594752328,1.07207995633761,-0.227296550844715,0.111947737574216
"1968-07",0.349654834956421,-0.535010208791748,-0.880784892999395,-0.15000511149648,0.431327563316032,0.661930491730562,0.157855515716481
"1968-08",-0.642346609145251,0.719590576893464,-0.135056953354457,-0.124067628240632,-0.488717481357226,0.0436068405279108,-0.344362068077186
"1968-09",0.448137985106273,0.229032215164446,-0.613320201170325,-0.0981301449847126,-0.850449157856725,-0.0673110543963899,-0.235017464744388
"1968-10",0.773453385883449,-0.906513718517853,-0.702956135185119,-0.0721926617288644,0.207563573284195,-0.428312740152953,0.114011523436427
"1968-11",0.171030258526763,-0.734717537661408,0.141019084391854,-0.0462551784730162,0.499462076229415,1.59330408042483,0.515546309793542
"1968-12",-0.147546356265272,0.101840475184012,0.0878080843626904,-0.0203176952170973,0.262380059933287,1.0206958249695,0.183529907099849
"1969-01",1.59120330833097,-0.895993207661735,0.543815940460782,0.109369721062144,0.646212616645209,1.33017965015715,0.852795740719665
"1969-02",0.218637136320054,0.0616541289458121,0.663710158675104,0.239057137341384,0.554016468841652,1.57686335934018,0.531771688595427
"1969-03",0.944962496190944,-0.446349663969643,1.39424373779298,0.368744553620979,-0.631172952796156,2.59181269895115,0.852490032954923
"1969-04",-0.368939343247872,-0.478762878965097,0.643367408531829,0.49843196990022,-1.20259622282074,-0.51095784898766,-0.0769885262765209
"1969-05",-0.147051734089,-0.259782368182747,-0.0690136346493815,0.628119386179461,-0.730817602648529,0.794884126471897,0.122650484907866
"1969-06",-0.686896657606,-0.254061993854661,-0.10004118471604,0.757806802459056,0.257842014815374,0.960844510389122,0.240602913199362
"1969-07",-0.399605525664481,-0.793886116271625,-0.597599238886872,0.887494218738296,1.54045558327154,-0.80727083836357,0.236226719227757
"1969-08",-0.323827629403804,-0.167575887769711,-0.172098560789674,1.01718163501754,0.46746889521126,1.22916781738055,0.39757800753093
"1969-09",-0.799256406426653,3.24261399364399,1.13955525791297,1.14686905129713,0.724456690026099,0.695547562096029,-0.0559069731230693
"1969-10",-0.748094258477434,-0.0782270721563631,0.905179050434115,1.27655646757637,0.59674527319206,0.524313871566561,0.438821246074673
"1969-11",-0.106316106651771,-0.287929845840282,1.5943217030657,1.40624388385561,-0.249731038114707,0.70874184249192,0.606865021747839
"1969-12",-0.762322840703906,1.28997935233082,-0.15402014840319,1.53593130013521,-0.980472855540177,-0.112885840892039,-0.293958289622486
"1970-01",0.946120886034631,-0.722575167469141,3.54186689921354,1.44947302261571,0.646212616645209,1.98583205426747,1.54868010770762
"1970-02",-0.241930196848099,-0.302000733310842,-1.47528645183186,1.36301474509622,-1.19233979163747,-0.524115042072956,-0.294776000663886
"1970-03",-0.852771033147925,0.329910621194953,-0.0442436990840489,1.27655646757649,-0.320760025191489,0.269371572795596,-0.000292889707721548
"1970-04",0.637258865609961,-0.641977496794107,-0.354557179440663,1.190098190057,-0.0387934265426046,-1.29463553148406,0.130224735832289
"1970-05",0.210641673154514,0.157725009253811,0.440563046031913,1.1036399125375,1.92670095243703,-0.996404045859162,0.421236088174665
"1970-06",-1.01399030408505,0.254061993854662,2.79447057148074,1.01718163501777,-0.55639592670686,-0.278954857854882,0.284708187332844
"1970-07",0.349654834956421,-0.535010208791748,-0.189663264526938,0.930723357498279,-1.04750979662465,-1.37599393388388,-0.132963098964837
"1970-08",-0.801606099015974,0.128146267118014,-0.202291472578333,0.844265079978785,-1.12617506573622,-0.0790373984568453,-0.248831870487766
"1970-09",0.448137985106273,-0.494227411670646,-0.781624319904288,0.757806802459056,2.29936253790892,-1.72765039617401,0.248376670177767
"1970-10",0.266270837763155,0.335916251024382,-0.771285133012519,0.671348524939562,1.37510867300779,-1.27016881562601,-0.0107736939920676
"1970-11",0.864396171473098,-0.883646768268451,-0.837232723246394,0.584890247420068,0.499462076229415,-0.912955593718414,0.18036782440437
"1970-12",-0.762322840703906,1.4597134776375,-0.0998414493653886,0.498431969900338,-1.394757160698,-0.594658048883191,-0.635476834564608
"1971-01",-0.182773352983963,0.144515033493828,0.240742719097203,0.377390381373047,-0.374123093847226,0.451009381009218,0.0612885001924084
"1971-02",-0.395452641237483,-0.847483026695823,-1.20330582869233,0.256348792845755,0.554016468841652,-1.65932111380425,-0.266705215891805
"1971-03",-0.714483838583397,1.49430104894185,-0.535885853442421,0.135307204318133,0.920891685227178,-0.0387073521025897,-0.287863200587491
"1971-04",-1.17389791033414,0.826954063666985,1.8429032534894,0.0142656157908418,0.737075104309485,1.33852148170385,0.321985580215408
"1971-05",-0.743207412828192,1.41024714156348,1.56434267569333,-0.10677597273645,-1.06300742203422,1.32667280263268,-0.0720370784727227
"1971-06",-0.850443480845524,1.39734096620064,0.276628112487586,-0.227817561264071,-0.149276955945743,-0.0723216298142148,-0.403428746930434
"1971-07",-0.399605525664481,-0.27613430131187,-0.00222915464075085,-0.348859149791363,0.801036903301202,0.424962535263767,0.125239984963374
"1971-08",-0.801606099015974,1.31103488666891,4.23712518507356,-0.469900738318654,-1.12617506573622,0.37065814448726,0.149844423303511
"1971-09",-0.383458275915677,-0.614770682809828,-0.555411144955122,-0.590942326846276,0.0944943508729695,-1.41353214232419,-0.372346476059744
"1971-10",2.29500103024433,-0.906513718517853,-1.15735278240466,-0.711983915373568,1.37510867300779,-1.55817220986679,0.191519085687493
"1971-11",-0.522335654419572,2.24386707447944,-0.899217097642144,-0.833025503900859,0.874058633401476,-0.798290118430815,-0.737112802578558
"1971-12",-0.762322840703906,-0.577096026042733,-0.650265021683195,-0.954067092428481,-0.151904245224534,-1.27480704840011,-0.536045037066249
"1972-01",-0.989126380854387,2.57236759619014,-0.219460820324748,-1.01458788669213,-0.0340111903497478,0.152985560959072,-0.779428052242014
"1972-02",-0.70779140740899,0.199592180146612,1.18466531382684,-1.07510868095577,-0.650367159074982,0.746638023297894,-0.116926015076936
"1972-03",-0.714483838583397,1.10617090635955,1.11924803491497,-1.13562947521958,-0.631172952796156,0.956624559106933,-0.251930763156129
"1972-04",-0.167699701476305,0.010880974521934,-0.194457372136633,-1.19615026948323,-1.20259622282074,-0.134792561389387,-0.484429516971371
"1972-05",-0.266282869836839,2.52360014806097,-0.0124916502332847,-1.25667106374687,-0.730817602648529,-0.436626492005706,-0.871081637755368
"1972-06",-0.686896657606,2.03249595083729,-0.588360548986754,-1.31719185801069,-1.37063386822909,0.0309949842061189,-0.994097316577284
"1972-07",-0.961550796130158,2.05374886600703,1.89131197936398,-1.37771265227433,-0.677800456639479,-0.28594133413662,-0.577573687637274
"1972-08",-0.960865588886697,1.16317380922505,-0.178652206460854,-1.43823344653798,0.46746889521126,-0.406088702416195,-0.613257476385919
"1972-09",-0.799256406426653,1.79609473997381,0.501559547798471,-1.49875424080179,-1.16543032743329,1.54815425111697,-0.534970319286684
"1972-10",-0.748094258477434,0.612011799811545,1.32663045748994,-1.55927503506543,-1.34916322634727,0.768009051308762,-0.36231746848383
"1972-11",0.0323570759374957,-0.436859076447324,-0.100109556953155,-1.61979582932908,-0.249731038114707,-0.601720732223501,-0.350356834039271
"1972-12",-0.762322840703906,0.101840475184012,-0.421826915778653,-1.68031662359289,1.09094867024893,-0.070376528422231,-0.32428911890546
"1973-01",-0.989126380854387,-0.202321046891359,0.495547649693208,-1.62844165708119,-0.714234997344705,-0.606975180168802,-0.54015158647742
"1973-02",-0.856019974405637,0.78896385345912,-1.29381653337613,-1.5765666905695,1.13613522233469,-1.20185001027074,-0.763513639957738
"1973-03",-0.714483838583397,0.135845549903804,-0.861953079977255,-1.52469172405766,0.920891685227178,-1.50800684007855,-0.637348224562248
"1973-04",0.0335399402952612,-0.478762878965097,-1.51832831838234,-1.47281675754596,1.90087790058762,-1.82753635558161,-0.40091678527699
"1973-05",-0.623976277080354,-0.538120619807119,2.67156514763257,-1.42094179103427,0.930131494279946,-0.212715470464323,0.313697287190115
"1973-06",-0.686896657606,0.127030996927331,-0.402847300778219,-1.36906682452243,-0.149276955945743,-1.00217115599722,-0.62288164862949
"1973-07",-0.0249753453540303,0.241617513647886,0.673860880179108,-1.31719185801073,-0.677800456639479,0.23538817009033,-0.225389353897115
"1973-08",-0.00530864966235735,-0.167575887769711,-0.332366891697291,-1.26531689149904,0.46746889521126,-1.18283554931965,-0.358463866532894
"1973-09",-0.522057652752669,-0.614770682809828,-0.839002096327933,-1.2134419249872,-0.220486818703596,-0.20193316318917,-0.39702516219179
"1973-10",-0.748094258477434,0.473964025417964,-0.539610208014947,-1.1615669584755,0.207563573284195,-1.09293595763168,-0.634767972455556
"1973-11",-0.106316106651771,-0.883646768268451,-0.786146570294158,-1.10969199196381,1.24865519057354,-1.10952497992573,-0.163229614998912
"1973-12",-0.762322840703906,-0.0678936501226744,1.16164593404786,-1.05781702545197,-0.566188550382355,-0.396281257357422,-0.258845014954186
"1974-01",1.10739149160872,-0.895993207661735,-0.739502839685428,-1.07510868095587,-0.714234997344705,-0.755987090193875,-0.213574818151571
"1974-02",-0.548975085626868,-0.302000733310842,-0.457314213485957,-1.09240033645977,-1.19233979163747,-0.761322280942181,-0.625058495806899
"1974-03",-0.852771033147925,0.523975692486102,0.0908273638584443,-1.10969199196371,-0.0103470975868222,-0.1571992462942,-0.427192949603386
"1974-04",-1.17389791033414,1.80624177064105,0.734586467339928,-1.12698364746761,-0.0387934265426046,-0.385569419788235,-0.632816617905618
"1974-05",-0.504745141332515,0.296894135065997,0.489285717884977,-1.14427530297151,-0.066437963877139,-0.632548635854415,-0.3592692435361
"1974-06",-0.196256187887428,0.508123987709323,0.86235082035149,-1.16156695847545,-0.149276955945743,0.495919747297621,-0.10949225372814
"1974-07",0.724285015266873,-0.793886116271625,-0.457343164115121,-1.17885861397935,1.17074624328637,-0.759877247070211,0.0488063916100307
"1974-08",0.631729309820536,-0.463298042657436,-0.354140886157585,-1.19615026948325,0.148740103021765,-0.896665658355219,-0.200531559749387
"1974-09",-0.522057652752669,0.47011875744281,-0.845796059636189,-1.2134419249872,-1.16543032743329,0.0673110543963899,-0.691588944642628
"1974-10",-0.748094258477434,1.7163939949602,-0.0490635719381275,-1.2307335804911,-1.34916322634727,-1.51386399536821,-1.10121877126372
"1974-11",-0.383662471830305,0.00992861537380262,-1.24884252643407,-1.248025235995,-0.624327595286769,-1.01124028682207,-0.754337788623669
"1974-12",-0.147546356265272,-1.08629840196279,-1.2489069096505,-1.26531689149894,-0.980472855540177,-1.69990017309819,-0.709307464015048
"1975-01",0.462309069312376,-0.375739087083953,0.10453222520003,-1.10969199196385,-0.0340111903497478,-0.875196618213934,-0.179386569821862
"1975-02",-0.856019974405637,-0.847483026695823,0.665719107718026,-0.954067092428764,-0.0281022846513881,-0.473284919458122,-0.133045356088344
"1975-03",-0.852771033147925,1.3002359776507,-0.0955839092430629,-0.79844219289325,-0.941585880400823,0.0797845420890202,-0.651472408541123
"1975-04",-0.972658268562572,-0.152333643307076,-0.055503472677866,-0.642817293358161,-0.426727691968649,-1.85888346288147,-0.634042757690274
"1975-05",-0.743207412828192,0.436063260878183,-0.25637524491846,-0.487192393823072,-0.066437963877139,-1.05238180124451,-0.506943012928259
"1975-06",-0.850443480845524,0.508123987709323,-0.0363383780483636,-0.331567494287558,-0.55639592670686,-2.13865391022089,-0.73692052963642
"1975-07",0.724285015266873,-0.27613430131187,-0.913221061612217,-0.175942594752469,-0.677800456639479,-0.570302881896775,-0.222807946387033
"1975-08",0.313210330079089,-0.611159120101298,-0.178817643267655,-0.0203176952173804,-0.807446273546721,-0.0381559854619266,-0.0200613578855493
"1975-09",-0.660657029589661,0.831748570860355,-0.679467500605856,0.135307204318133,0.0944943508729695,-1.18916196100289,-0.521872251144609
"1975-10",-0.367707347387214,-0.216274846549945,-1.18311027011977,0.290932103853222,1.37510867300779,-1.27016881562601,-0.156445134953673
"1975-11",0.448376623705297,-0.287929845840282,-1.02605645866191,0.446557003388311,-0.624327595286769,-0.929336375902357,-0.232809492819524
"1975-12",-0.762322840703906,-0.0678936501226744,0.940583389995711,0.602181902923825,1.50523297540675,-0.396281257357422,0.326214636731272
"1976-01",-0.827855775280302,0.66476915407161,0.104618931011477,0.489786142148483,0.646212616645209,-1.18812162926659,-0.240021478135555
"1976-02",-0.559562840412342,-0.853752938114041,0.8146462670493,0.377390381373141,0.473724226980543,-0.507171667868011,0.242129884206112
"1976-03",-0.852771033147925,0.718040763777251,-0.662812476126808,0.264994620597492,-0.0103470975868222,-0.797055474928893,-0.462672037495035
"1976-04",-1.17389791033414,2.13267100629907,0.690940688394116,0.15259885982215,-0.426727691968649,-0.00940413218996252,-0.483193532095925
"1976-05",-0.743207412828192,-0.120613242370561,0.859738630549507,0.0402030990468079,-0.730817602648529,-0.744504146625107,-0.199662365022492
"1976-06",0.294384281831143,-0.762185981563985,-0.956884819253897,-0.0721926617288408,0.664960985576491,-0.743879620946384,-0.00857097549291719
"1976-07",-0.586920615819707,-0.405572255051809,2.75289817370763,-0.184588422504183,-0.677800456639479,1.04107922207744,0.458373359312251
"1976-08",1.26876726930343,-0.611159120101298,-0.083553175674723,-0.296984183279525,-0.169988689167731,1.7606261863145,0.515004421266207
"1976-09",-0.799256406426653,0.590662028581991,1.38455001908176,-0.409379944055174,-0.850449157856725,0.381429308246209,-0.147294701598763
"1976-10",-0.748094258477434,2.68272841571527,0.537237248002127,-0.521775704830516,-0.18161812662367,1.4104781615382,-0.364416849351094
"1976-11",-0.799682019598106,0.456716307194929,-0.54616009701918,-0.634171465605858,-0.99892415245883,-1.15866732647756,-0.765720228059076
"1976-12",0.467230128173362,0.101840475184012,0.524684391616843,-0.746567226381507,-0.151904245224534,1.03486559579277,0.171078028132153
"1977-01",-0.827855775280302,-0.0289030066987657,0.091429652097881,-0.711983915373709,-1.05434690084218,0.763934392061872,-0.284986590106279
"1977-02",-0.241930196848099,0.061654128945812,0.172977428309903,-0.677400604365912,-1.77445854513051,0.797468145912728,-0.29749965017795
"1977-03",0.530100912497359,-0.446349663969643,-1.25874383576392,-0.64281729335802,-0.0103470975868222,0.387863466987206,-0.0912656972090919
"1977-04",1.03973814915309,-0.805192114623117,-1.68812906339268,-0.608233982350222,-0.426727691968649,-1.07520578038507,-0.325561042386734
"1977-05",-0.385514005584677,-0.120613242370561,-1.00186697949072,-0.573650671342425,-0.730817602648529,0.179128817233096,-0.398684533243782
"1977-06",-0.850443480845524,2.41358894161928,-0.161408623544186,-0.539067360334533,-1.37063386822909,0.754211282348455,-0.763488498704027
"1977-07",-1.14886588628538,2.83037658844666,0.411619252889683,-0.504484049326735,-1.04750979662465,0.187994578796971,-0.821937081499463
"1977-08",-0.960865588886697,3.23322889343913,-0.20275010436589,-0.469900738318937,-0.488717481357226,-0.0790373984568453,-0.905750034137454
"1977-09",-0.799256406426653,-0.0120543271139181,-0.641746943535524,-0.435317427311046,2.61434370748549,-0.830169670888808,-0.0133487355937706
"1977-10",-0.494502984417287,-0.216274846549945,-0.212344570386378,-0.400734116303248,-0.9599815264394,0.546467978815852,-0.217470062030086
"1977-11",-0.244989289241038,0.456716307194929,-0.098663718214053,-0.36615080529545,-0.249731038114707,-0.700005425327158,-0.352709430564556
"1977-12",1.94269369082608,-0.916564276656106,0.157547500650854,-0.331567494287558,1.91951728056457,0.652281783564498,0.876172839662425
"1978-01",0.139767858164207,0.838187194264204,-0.787105507903429,-0.16729676700052,0.306100713147731,0.182787942964086,-0.193988825815355
"1978-02",1.90738402460328,0.243481560074139,0.888538482075681,-0.00302603971348158,-0.610221038144428,1.54297661093029,0.580361746612868
"1978-03",-0.43790944945434,0.9121058350684,0.177968154167317,0.161244687574005,-0.941585880400823,-0.323087898162453,-0.379246036890782
"1978-04",-1.17389791033414,0.500524828008964,-0.149882246011451,0.325515414861044,0.34914083888344,0.460802477307879,-0.114807708883699
