"Date","T90p","T10p","Rx5day","CDD","W90p","Sea","IACI"
"1961-01",-0.841173113552881,0.984557902627269,-0.655428357556001,-1.43915483625581,-0.693061589946735,-0.443062079141221,-0.842739646513319
"1961-02",1.94172104443282,-1.01332970761533,-1.48223032821104,-1.45177531128873,0.659774732082784,-0.778265655147126,-0.016240968419328
"1961-03",-0.0318645181908792,-1.01389350637299,1.44840695420198,-1.46439578632169,0.619598033813604,0.0323877844123762,0.26967099571473
"1961-04",1.46337590611822,-1.00686816069901,-0.665882003392354,-1.47701626135461,-0.808399766333422,1.71468676930212,0.205605467506494
"1961-05",1.70453068120622,-0.418211877150876,1.75527062039381,-1.48963673638754,1.75416306670661,2.41823903264692,1.09346309028615
"1961-06",-0.347036442620824,-0.382617847677869,2.5923356106057,-1.5022572114205,0.341872160766718,1.83903572956196,0.551094615761821
"1961-07",1.06678735997917,-0.810942114986553,-0.786977539298974,-1.51487768645342,-0.589915248150105,0.472356126557126,-0.0902808120632755
"1961-08",0.144304605668686,-0.772914842076453,-0.253701401630506,-1.52749816148635,4.09688349963317,0.0436068405279108,0.546085037464894
"1961-09",0.024979656867671,-0.627959413705714,1.25151439258919,-1.54011863651931,0.0993737484661944,1.00966581594585,0.245562398509218
"1961-10",-0.417873361541291,0.617160199556872,0.174566687005463,-1.55273911155223,-0.149276955945743,0.192002262827195,-0.395080113127246
"1961-11",-0.664302564284818,0.6096132542591,1.80492320722916,-1.56535958658516,-0.527085923068447,1.38035391203357,-0.030180701489131
"1961-12",1.40859829864705,-1.06207314936933,1.06387669451032,-1.57798006161812,0.285242312989787,1.28992147061161,0.58862197741833
"1962-01",0.320973951224125,-0.763178019196285,0.853006548430588,-1.32557056095962,-0.693061589946735,0.0933807969490423,0.00198452748228057
"1962-02",-0.592478338490301,0.433987092097925,-0.821877029207464,-1.07316106030113,-0.484799578808586,-1.54071749436964,-0.824503432212506
"1962-03",-0.441551180645039,-0.213451264499576,1.93804397464283,-0.820751559641945,-1.01092310780114,2.14154350102303,0.336635482012885
"1962-04",0.188235075060851,-0.655635081385402,0.162137455158324,-0.56834205898345,-0.390261956160962,-0.82442892198622,-0.12950422092101
"1962-05",0.0768621262082379,-0.268850492454135,-0.981454030837162,-0.315932558324956,-0.786348960937444,-1.41623721124925,-0.525710023781074
"1962-06",-0.0266951109708327,-0.382617847677869,0.325868437266318,-0.0635230576657734,3.3332535674755,-2.19031221723106,0.293534911092005
"1962-07",-0.0242451672722538,-0.546504468795286,-0.831627301501376,0.188886442992721,-0.196638416050035,-0.570302881896775,-0.147903809155405
"1962-08",2.22870446532748,-0.772914842076453,-0.348191387062456,0.441295943651215,1.30355384079237,-1.01930989733998,0.563161301240849
"1962-09",1.82351495133999,-0.502367530964571,-0.717629937910465,0.693705444310398,-0.563117907975102,0.246807199453429,0.330941213363803
"1962-10",0.944757165223788,-0.488201351888272,1.79689980468979,0.946114944968892,-0.55639592670686,0.347081013572232,0.661109725606019
"1962-11",-0.8087161652163,1.9159273705286,-0.628038812068944,1.19852444562739,-0.912758549703896,0.250079941341522,-0.469472751758138
"1962-12",-0.732851817539343,-0.0663795718355835,3.39129241779647,1.45093394628657,-1.06590548538289,-0.311262632417807,0.46643100009643
"1963-01",0.320973951224125,-0.0640836504668637,1.62326225798964,1.24900634575977,1.31905270344701,2.00073324526998,1.09618535902623
"1963-02",-0.592478338490301,2.06221849177533,0.104679908163597,1.04707874523298,-0.484799578808586,0.899128391142395,-0.181434894089208
"1963-03",0.241259923445228,0.186769856437129,0.468097596986164,0.845151144705632,-1.01092310780114,-1.65019711310848,-0.215563568701622
"1963-04",-0.176090876669828,-0.655635081385402,3.18897521683574,0.643223544178837,0.446013664183957,-0.699040492786796,0.676452689521219
"1963-05",-0.601333105040922,-0.268850492454135,0.878983914901475,0.441295943652041,-0.423418671274009,-1.13634843432253,-0.0953283099383008
"1963-06",0.133475554854163,0.308860190294184,0.654621296618479,0.239368343124695,-0.940148442108475,0.650894668328121,0.0715585384204666
"1963-07",-0.0242451672722538,-0.546504468795286,-0.407065274731527,0.0374407425978997,0.196638416050035,-0.949451612243648,-0.100029737800701
"1963-08",-0.817726098789221,0.582195595330315,-0.364669348128541,-0.164486857928896,0.256055218727073,-1.95958239622311,-0.605434179612168
"1963-09",-0.874287990368488,1.63269447563486,-0.630169990439788,-0.366414458456242,-0.89436373619575,-1.68277635990975,-1.01345116850081
"1963-10",-0.281610308864783,-0.626371545818915,-0.785232969231303,-0.568342058983037,1.07207995633761,-1.46955578086963,-0.234381602632038
