"Date","T90p","T10p","Rx5day","CDD","W90p","Sea","IACI"
"1961-01",-0.833503331440011,1.07847204714703,-0.65670892378536,-0.644728434944917,-1.03174118059817,-0.443062079141221,-0.781369332842784
"1961-02",1.3802499160345,-0.977599741431954,-1.62395216598308,-0.673960454665316,1.20496472074067,-0.778265655147126,0.081106017068601
"1961-03",0.254841059315875,-1.0276626826103,1.41133884602377,-0.703192474385794,0.901959729220387,0.0323877844123762,0.487499604532819
"1961-04",1.10100146718701,-0.989710638306193,-0.610428577053023,-0.732424494106193,-0.766392016597689,1.71468676930212,0.282692297839737
"1961-05",1.36697809566015,-0.413633397985923,1.93885157594157,-0.761656513826592,2.05885468093464,2.41823903264692,1.23915004489044
"1961-06",-0.327867943072075,-0.645012960167291,2.64439465655513,-0.790888533547071,0.321056594011849,1.83903572956196,0.721790577279513
"1961-07",0.60812256200209,-0.842865146947756,-0.824013471897138,-0.82012055326747,-0.305227310587117,0.472356126557126,-0.00433625004079223
"1961-08",-0.150840860664417,-0.781066967513084,-0.267900010612076,-0.849352572987869,3.93649077173561,0.0436068405279108,0.582178522585373
"1961-09",-0.102639205821913,-0.621311094591618,1.30043148354752,-0.878584592708348,0.0516326566947683,1.00966581594585,0.333636208708249
"1961-10",-0.506224712764356,0.660203345608082,0.181065275388733,-0.907816612428747,-0.195597993849347,0.192002262827195,-0.316129187739101
"1961-11",-0.64963299141698,0.480232536695538,1.80952375326768,-0.937048632149146,-0.574786696814952,1.38035391203357,0.0913628013707724
"1961-12",1.43554193602285,-0.995387391604138,1.29967548079873,-0.966280651869625,0.268143294613684,1.28992147061161,0.720398153630232
"1962-01",0.30309212052364,-0.78096251689957,1.00939132720767,-0.800632540120697,-0.702462080407265,0.0933807969490423,0.113955356841994
"1962-02",-0.724459070125699,0.462115493516501,-0.806617007061683,-0.634984428371769,-0.586013594255428,-1.54071749436964,-0.792484514616786
"1962-03",-0.301175797373307,-0.0395254877927039,1.86758097826036,-0.46933631662239,-1.00807263854043,2.14154350102303,0.378344202423328
